order_key,customer_key,channel_key,store_key,billing_address_key,shipping_address_key,total_amount,subtotal,tax_amount,shipping_fee,currency_code,status,order_date
251,473,1,,1994,843,52955.25,42525.0,8930.25,1500.0,ARS,FULFILLED,2024-09-21 10:33:48
252,1316,2,3,1075,3,41382.0,34200.0,7182.0,0.0,ARS,FULFILLED,2024-03-15 03:55:16
253,1356,2,1,1674,1,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2024-03-02 17:29:06
254,266,1,,597,1464,56018.16,46296.0,9722.16,0.0,ARS,REFUNDED,2025-04-23 10:25:30
255,1359,2,2,1810,2,25613.28,21168.0,4445.28,0.0,ARS,FULFILLED,2024-10-13 05:27:13
256,843,1,,1968,2933,18687.0,14700.0,3087.0,900.0,ARS,FULFILLED,2024-08-13 02:28:16
257,599,1,,83,105,29659.2,23520.0,4939.2,1200.0,ARS,FULFILLED,2024-10-01 05:52:27
258,1048,2,1,723,1,70059.0,57900.0,12159.0,0.0,ARS,FULFILLED,2025-05-30 14:07:49
259,319,1,,1480,3048,35385.0,28500.0,5985.0,900.0,ARS,FULFILLED,2024-12-26 23:32:30
260,846,1,,661,975,32805.12,25872.0,5433.12,1500.0,ARS,REFUNDED,2025-09-04 10:28:53
261,1491,1,,3128,2539,41130.0,33000.0,6930.0,1200.0,ARS,FULFILLED,2024-12-12 00:31:19
262,79,1,,1306,1366,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2025-08-14 21:42:26
263,748,1,,862,3055,43588.8,35280.0,7408.8,900.0,ARS,FULFILLED,2024-11-18 19:38:35
264,537,1,,987,3146,49905.0,40500.0,8505.0,900.0,ARS,PAID,2024-12-31 19:25:31
265,303,2,2,2401,2,69750.45,57645.0,12105.45,0.0,ARS,PAID,2025-08-19 08:26:01
266,1065,1,,1988,1757,64468.56,52536.0,11032.56,900.0,ARS,FULFILLED,2024-04-27 04:48:14
267,606,1,,2324,1858,48325.95,39195.0,8230.95,900.0,ARS,FULFILLED,2025-05-07 10:36:52
268,553,1,,1948,1632,33870.0,27000.0,5670.0,1200.0,ARS,FULFILLED,2024-02-29 01:23:56
269,656,1,,1668,361,13794.0,11400.0,2394.0,0.0,ARS,CANCELLED,2025-03-14 10:48:01
270,786,1,,54,1402,83617.05,69105.0,14512.05,0.0,ARS,CANCELLED,2024-10-13 18:12:43
271,663,2,1,1839,1,14229.6,11760.0,2469.6,0.0,ARS,FULFILLED,2024-02-16 09:33:22
272,833,1,,1046,1297,87448.8,71280.0,14968.8,1200.0,ARS,REFUNDED,2024-02-12 23:19:32
273,844,1,,2889,1061,33144.0,26400.0,5544.0,1200.0,ARS,FULFILLED,2024-10-25 21:34:38
274,720,1,,1437,353,43588.8,35280.0,7408.8,900.0,ARS,FULFILLED,2024-03-01 21:39:25
275,169,2,1,2353,1,77064.9,63690.0,13374.9,0.0,ARS,FULFILLED,2024-09-28 05:34:23
276,969,1,,95,1858,27336.0,21600.0,4536.0,1200.0,ARS,FULFILLED,2024-06-21 23:19:57
277,268,2,4,2908,4,29040.0,24000.0,5040.0,0.0,ARS,PAID,2025-05-26 19:31:40
278,122,2,1,3023,1,50820.0,42000.0,8820.0,0.0,ARS,FULFILLED,2024-10-14 06:28:37
279,617,1,,164,2841,27636.0,21600.0,4536.0,1500.0,ARS,FULFILLED,2025-03-04 17:56:56
280,608,1,,1523,2268,54261.0,44100.0,9261.0,900.0,ARS,CANCELLED,2025-08-15 18:39:20
281,732,2,1,1458,1,33033.0,27300.0,5733.0,0.0,ARS,FULFILLED,2024-07-20 19:57:11
282,211,1,,600,2122,54101.28,43968.0,9233.28,900.0,ARS,FULFILLED,2025-03-11 16:52:34
283,475,1,,432,1567,24422.4,19440.0,4082.4,900.0,ARS,FULFILLED,2024-12-28 03:28:46
284,949,1,,1549,2712,16718.25,12825.0,2693.25,1200.0,ARS,FULFILLED,2025-07-21 05:39:50
285,426,2,2,2971,2,70785.0,58500.0,12285.0,0.0,ARS,FULFILLED,2024-03-09 13:44:42
286,386,1,,1037,1443,19350.0,15000.0,3150.0,1200.0,ARS,CANCELLED,2024-10-30 22:12:14
287,500,1,,1798,2067,37074.0,29400.0,6174.0,1500.0,ARS,FULFILLED,2024-07-11 04:57:19
288,677,2,1,1764,1,51727.5,42750.0,8977.5,0.0,ARS,PAID,2025-06-17 09:51:10
289,33,2,1,2085,1,14229.6,11760.0,2469.6,0.0,ARS,PAID,2025-02-01 18:03:56
290,194,1,,1296,3137,90389.1,73710.0,15479.1,1200.0,ARS,CANCELLED,2025-02-26 16:12:11
291,78,1,,3031,2789,105354.3,85830.0,18024.3,1500.0,ARS,FULFILLED,2024-11-04 11:56:09
292,102,1,,825,1996,56900.25,47025.0,9875.25,0.0,ARS,PAID,2024-10-17 15:01:08
293,1072,2,4,2657,4,32270.7,26670.0,5600.7,0.0,ARS,PAID,2025-04-29 10:38:07
294,754,1,,3164,1359,27036.0,21600.0,4536.0,900.0,ARS,PAID,2025-08-21 17:47:42
295,195,1,,46,1152,44460.0,36000.0,7560.0,900.0,ARS,CANCELLED,2024-04-22 11:27:50
296,862,2,4,433,4,24829.2,20520.0,4309.2,0.0,ARS,REFUNDED,2025-03-27 00:46:52
297,240,2,2,491,2,18150.0,15000.0,3150.0,0.0,ARS,PAID,2024-06-28 12:04:05
298,682,2,1,761,1,53361.0,44100.0,9261.0,0.0,ARS,REFUNDED,2025-08-11 01:05:27
299,849,2,1,536,1,41382.0,34200.0,7182.0,0.0,ARS,FULFILLED,2024-11-04 05:51:55
300,807,2,3,,3,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2024-05-06 18:32:30
301,901,1,,,1279,54633.6,44160.0,9273.6,1200.0,ARS,FULFILLED,2024-11-19 11:32:25
302,61,1,,,371,29040.0,24000.0,5040.0,0.0,ARS,PAID,2024-05-06 02:06:15
303,1082,1,,1246,1272,69507.0,56700.0,11907.0,900.0,ARS,CANCELLED,2025-08-07 18:57:52
304,1286,2,3,3149,3,39204.0,32400.0,6804.0,0.0,ARS,PAID,2024-03-16 23:03:26
305,1416,1,,1586,1942,119873.77,98077.5,20596.27,1200.0,ARS,FULFILLED,2024-03-15 15:57:51
306,979,1,,2941,2689,31692.0,25200.0,5292.0,1200.0,ARS,FULFILLED,2025-04-13 08:23:31
307,800,1,,959,969,83671.5,69150.0,14521.5,0.0,ARS,FULFILLED,2024-04-29 02:04:28
308,800,1,,920,3193,17835.0,13500.0,2835.0,1500.0,ARS,FULFILLED,2024-09-12 19:02:18
309,757,1,,802,1366,17835.0,13500.0,2835.0,1500.0,ARS,PAID,2024-03-27 22:35:18
310,1194,2,1,2964,1,45738.0,37800.0,7938.0,0.0,ARS,CANCELLED,2024-04-09 03:44:55
311,673,1,,,1712,27636.0,21600.0,4536.0,1500.0,ARS,FULFILLED,2025-01-04 06:32:45
312,1266,2,2,2233,2,36209.25,29925.0,6284.25,0.0,ARS,PAID,2025-01-07 14:43:16
313,7,2,2,2850,2,36209.25,29925.0,6284.25,0.0,ARS,FULFILLED,2025-02-23 16:09:03
314,1040,2,3,148,3,71692.5,59250.0,12442.5,0.0,ARS,FULFILLED,2025-05-19 21:05:53
315,873,1,,1127,2430,33579.6,26760.0,5619.6,1200.0,ARS,FULFILLED,2024-10-15 05:46:27
316,1336,1,,386,2185,54351.75,44175.0,9276.75,900.0,ARS,FULFILLED,2025-05-05 03:09:01
317,708,2,1,1521,1,71601.75,59175.0,12426.75,0.0,ARS,FULFILLED,2025-04-27 15:42:15
318,380,1,,4,742,37437.0,29700.0,6237.0,1500.0,ARS,FULFILLED,2024-08-16 16:27:24
319,634,2,4,2997,4,15246.0,12600.0,2646.0,0.0,ARS,PAID,2024-10-06 02:46:46
320,578,1,,2574,2483,15429.6,11760.0,2469.6,1200.0,ARS,FULFILLED,2024-04-20 06:29:45
321,1479,1,,2062,517,36592.5,29250.0,6142.5,1200.0,ARS,FULFILLED,2025-08-18 03:45:44
322,1399,1,,1855,3181,94491.0,77100.0,16191.0,1200.0,ARS,FULFILLED,2025-08-02 08:12:50
323,522,2,4,2659,4,37243.8,30780.0,6463.8,0.0,ARS,FULFILLED,2024-11-20 17:14:29
324,247,2,1,752,1,54711.36,45216.0,9495.36,0.0,ARS,FULFILLED,2025-04-01 23:13:07
325,96,2,4,193,4,69812.16,57696.0,12116.16,0.0,ARS,FULFILLED,2025-01-11 15:52:32
326,798,2,2,,2,28749.6,23760.0,4989.6,0.0,ARS,FULFILLED,2024-10-14 13:04:08
327,21,1,,2288,2820,84070.8,69480.0,14590.8,0.0,ARS,FULFILLED,2024-06-16 15:06:25
328,1236,1,,1582,1160,31082.16,24696.0,5186.16,1200.0,ARS,FULFILLED,2025-01-09 08:07:28
329,130,1,,1458,2634,82239.75,66975.0,14064.75,1200.0,ARS,FULFILLED,2025-02-10 21:56:23
330,169,1,,2389,1195,44324.4,35640.0,7484.4,1200.0,ARS,FULFILLED,2024-03-15 11:29:09
331,973,2,2,2436,2,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2024-12-14 09:37:58
332,1449,1,,2195,1764,68581.35,55935.0,11746.35,900.0,ARS,FULFILLED,2024-12-24 08:30:16
333,210,1,,3168,2680,62547.0,50700.0,10647.0,1200.0,ARS,PAID,2025-09-17 18:50:29
334,737,1,,2218,2292,16552.56,12936.0,2716.56,900.0,ARS,CANCELLED,2024-12-16 07:27:44
335,1350,1,,1764,1059,71341.2,57720.0,12121.2,1500.0,ARS,PAID,2025-05-07 03:30:02
336,170,1,,1984,1428,73691.1,59910.0,12581.1,1200.0,ARS,FULFILLED,2024-02-10 20:22:45
337,217,1,,2687,1796,47964.0,38400.0,8064.0,1500.0,ARS,FULFILLED,2024-07-19 06:43:12
338,254,1,,2749,2438,17835.0,13500.0,2835.0,1500.0,ARS,FULFILLED,2024-09-12 01:56:03
339,1400,1,,722,1653,47146.2,38220.0,8026.2,900.0,ARS,REFUNDED,2024-03-22 09:06:07
340,1213,1,,1905,2202,54561.0,44100.0,9261.0,1200.0,ARS,CANCELLED,2025-05-08 06:56:58
341,1410,1,,167,3049,14268.0,10800.0,2268.0,1200.0,ARS,FULFILLED,2024-08-05 18:48:50
342,128,2,2,2350,2,30492.0,25200.0,5292.0,0.0,ARS,FULFILLED,2024-12-21 11:45:16
343,499,1,,1440,601,18142.5,14250.0,2992.5,900.0,ARS,FULFILLED,2024-10-06 10:08:07
344,494,1,,2641,2683,27989.4,22140.0,4649.4,1200.0,ARS,FULFILLED,2024-08-11 01:43:35
345,755,1,,561,2503,41430.0,33000.0,6930.0,1500.0,ARS,PAID,2024-07-23 04:32:16
346,518,1,,359,2592,41164.2,34020.0,7144.2,0.0,ARS,FULFILLED,2024-05-01 22:42:44
347,1171,2,4,261,4,41382.0,34200.0,7182.0,0.0,ARS,PAID,2025-03-12 07:52:46
348,1261,1,,2085,1440,54261.0,44100.0,9261.0,900.0,ARS,FULFILLED,2024-08-18 17:55:12
349,468,2,4,2981,4,12414.6,10260.0,2154.6,0.0,ARS,FULFILLED,2024-11-15 02:49:32
350,503,1,,803,2651,44760.0,36000.0,7560.0,1200.0,ARS,FULFILLED,2024-08-29 01:03:26
351,1073,2,3,863,3,42688.8,35280.0,7408.8,0.0,ARS,FULFILLED,2024-03-18 02:37:52
352,997,2,1,1525,1,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2024-05-03 23:42:15
353,435,1,,1597,2445,35203.5,28350.0,5953.5,900.0,ARS,FULFILLED,2025-02-16 13:46:26
354,1401,2,4,74,4,41382.0,34200.0,7182.0,0.0,ARS,FULFILLED,2025-05-08 12:58:38
355,202,1,,2684,1194,17172.0,13200.0,2772.0,1200.0,ARS,FULFILLED,2025-05-09 11:09:10
356,920,1,,,173,50205.0,40500.0,8505.0,1200.0,ARS,FULFILLED,2024-12-09 11:32:22
357,1101,1,,,1472,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2025-06-05 02:50:54
358,305,1,,1282,1215,14229.6,11760.0,2469.6,0.0,ARS,FULFILLED,2024-02-29 22:09:52
359,268,1,,2452,2817,34485.0,28500.0,5985.0,0.0,ARS,FULFILLED,2025-07-08 15:28:42
360,636,2,3,3010,3,35574.0,29400.0,6174.0,0.0,ARS,FULFILLED,2024-07-09 10:50:51
361,736,2,4,3148,4,62871.6,51960.0,10911.6,0.0,ARS,FULFILLED,2024-09-23 16:43:39
362,938,1,,1982,227,72783.6,59160.0,12423.6,1200.0,ARS,FULFILLED,2025-01-19 11:36:36
363,356,1,,2344,2341,43560.0,36000.0,7560.0,0.0,ARS,PAID,2024-08-14 11:12:23
364,544,1,,874,406,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2024-06-07 21:33:38
365,952,2,2,3061,2,29882.16,24696.0,5186.16,0.0,ARS,PAID,2025-08-18 21:55:14
366,1016,1,,2287,398,81486.0,66600.0,13986.0,900.0,ARS,REFUNDED,2025-08-20 07:05:53
367,1183,1,,1945,449,57529.05,46305.0,9724.05,1500.0,ARS,FULFILLED,2025-07-15 23:00:00
368,1154,1,,2955,1665,33570.0,27000.0,5670.0,900.0,ARS,FULFILLED,2025-04-19 10:14:53
369,1056,1,,1505,2061,27336.0,21600.0,4536.0,1200.0,ARS,CANCELLED,2024-11-02 23:28:33
370,666,2,1,1635,1,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2024-12-11 05:34:37
371,1010,2,2,325,2,36209.25,29925.0,6284.25,0.0,ARS,FULFILLED,2025-08-18 16:20:56
372,977,1,,1694,669,37500.0,30000.0,6300.0,1200.0,ARS,FULFILLED,2024-01-15 17:05:29
373,172,1,,683,1165,15383.7,11970.0,2513.7,900.0,ARS,PAID,2024-08-21 16:26:48
374,1179,1,,1331,962,16146.0,12600.0,2646.0,900.0,ARS,PAID,2024-02-18 11:24:48
375,1048,2,2,3000,2,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2025-04-14 23:37:30
376,480,1,,2379,2572,18051.75,14175.0,2976.75,900.0,ARS,FULFILLED,2025-06-24 14:50:30
377,164,2,2,833,2,51727.5,42750.0,8977.5,0.0,ARS,FULFILLED,2024-12-15 01:03:23
378,902,2,1,1027,1,36300.0,30000.0,6300.0,0.0,ARS,FULFILLED,2024-08-02 04:41:33
379,1096,1,,254,442,49224.9,39690.0,8334.9,1200.0,ARS,FULFILLED,2025-09-05 07:19:50
380,1208,1,,1379,2804,13968.0,10800.0,2268.0,900.0,ARS,FULFILLED,2025-06-15 09:45:42
381,538,2,2,,2,68534.4,56640.0,11894.4,0.0,ARS,FULFILLED,2024-06-13 20:39:36
382,695,1,,1944,1403,80779.2,65520.0,13759.2,1500.0,ARS,FULFILLED,2025-05-18 06:44:05
383,766,1,,1019,1821,37800.0,30000.0,6300.0,1500.0,ARS,FULFILLED,2024-06-21 23:15:32
384,295,2,2,236,2,51455.25,42525.0,8930.25,0.0,ARS,FULFILLED,2024-11-20 17:17:56
385,864,1,,1406,705,42688.8,35280.0,7408.8,0.0,ARS,PAID,2025-06-08 18:56:06
386,314,2,2,796,2,91294.5,75450.0,15844.5,0.0,ARS,FULFILLED,2024-05-11 06:59:21
387,299,2,1,,1,17242.5,14250.0,2992.5,0.0,ARS,FULFILLED,2024-10-23 00:50:57
388,786,1,,2754,1285,44760.0,36000.0,7560.0,1200.0,ARS,FULFILLED,2025-03-27 11:40:03
389,356,1,,2023,3017,53835.0,43500.0,9135.0,1200.0,ARS,FULFILLED,2024-06-03 02:31:09
390,792,1,,413,2065,12414.6,10260.0,2154.6,0.0,ARS,PAID,2024-05-03 21:05:32
391,88,1,,770,1077,19957.5,15750.0,3307.5,900.0,ARS,FULFILLED,2024-03-16 05:40:23
392,1426,1,,,1346,17235.0,13500.0,2835.0,900.0,ARS,REFUNDED,2024-02-07 17:19:39
393,1,2,2,1229,2,35574.0,29400.0,6174.0,0.0,ARS,FULFILLED,2024-08-15 21:40:43
394,803,2,3,1971,3,14229.6,11760.0,2469.6,0.0,ARS,FULFILLED,2024-03-20 04:53:22
395,589,1,,1438,2934,47454.75,38475.0,8079.75,900.0,ARS,PAID,2025-07-31 00:27:59
396,1238,2,3,2722,3,44823.24,37044.0,7779.24,0.0,ARS,FULFILLED,2024-06-01 10:54:27
397,293,1,,1973,1043,58045.8,46980.0,9865.8,1200.0,ARS,FULFILLED,2024-08-14 09:23:50
398,882,1,,2425,496,15420.0,12000.0,2520.0,900.0,ARS,FULFILLED,2025-07-05 06:59:31
399,913,1,,400,3172,80188.8,65280.0,13708.8,1200.0,ARS,REFUNDED,2024-03-29 05:52:21
400,960,2,2,1347,2,57354.0,47400.0,9954.0,0.0,ARS,FULFILLED,2024-10-03 15:43:00
401,1084,2,1,2362,1,15246.0,12600.0,2646.0,0.0,ARS,FULFILLED,2025-03-13 03:19:03
402,1411,2,2,3100,2,49005.0,40500.0,8505.0,0.0,ARS,FULFILLED,2025-06-24 15:21:47
403,889,1,,2167,1351,44324.4,35640.0,7484.4,1200.0,ARS,FULFILLED,2024-12-19 02:19:07
404,814,1,,2030,1075,55650.0,45000.0,9450.0,1200.0,ARS,FULFILLED,2024-12-14 05:29:57
405,293,1,,582,1501,46076.4,36840.0,7736.4,1500.0,ARS,FULFILLED,2025-03-12 03:49:21
406,1121,1,,1877,568,80198.4,65040.0,13658.4,1500.0,ARS,FULFILLED,2024-08-19 15:05:48
407,696,2,1,1508,1,51727.5,42750.0,8977.5,0.0,ARS,FULFILLED,2024-08-25 07:28:12
408,331,1,,1707,2783,31036.5,25650.0,5386.5,0.0,ARS,CANCELLED,2025-06-26 15:49:31
409,106,1,,1657,1901,38252.7,30870.0,6482.7,900.0,ARS,PAID,2024-11-12 23:19:51
410,918,2,2,2640,2,39204.0,32400.0,6804.0,0.0,ARS,CANCELLED,2025-09-03 09:29:14
411,305,1,,,2334,42688.8,35280.0,7408.8,0.0,ARS,FULFILLED,2025-07-20 07:48:11
412,381,1,,649,3108,47754.75,38475.0,8079.75,1200.0,ARS,PAID,2024-11-08 18:46:04
413,176,2,3,,3,28459.2,23520.0,4939.2,0.0,ARS,FULFILLED,2024-11-19 11:51:26
414,1269,2,2,2017,2,29040.0,24000.0,5040.0,0.0,ARS,CANCELLED,2024-05-27 15:53:24
415,128,1,,,1304,48634.5,39450.0,8284.5,900.0,ARS,FULFILLED,2025-05-12 10:30:45
416,424,2,2,2976,2,17787.0,14700.0,3087.0,0.0,ARS,FULFILLED,2025-04-30 04:14:09
417,7,2,4,788,4,39131.4,32340.0,6791.4,0.0,ARS,CANCELLED,2025-06-04 02:57:45
418,105,2,3,2636,3,31944.0,26400.0,5544.0,0.0,ARS,FULFILLED,2024-03-30 22:37:37
419,1415,1,,2354,984,47364.0,38400.0,8064.0,900.0,ARS,REFUNDED,2024-06-27 18:10:46
420,283,1,,2507,941,79436.1,64410.0,13526.1,1500.0,ARS,FULFILLED,2024-03-22 18:53:53
421,1430,2,2,176,2,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2024-12-09 08:36:14
422,673,1,,140,2831,40404.0,32400.0,6804.0,1200.0,ARS,FULFILLED,2024-08-31 14:04:20
423,1419,1,,1921,2928,68055.0,55500.0,11655.0,900.0,ARS,FULFILLED,2025-02-22 19:59:29
424,39,2,1,1882,1,28459.2,23520.0,4939.2,0.0,ARS,FULFILLED,2025-06-09 00:53:32
425,189,1,,2762,6,15429.6,11760.0,2469.6,1200.0,ARS,FULFILLED,2024-07-09 03:55:21
426,526,2,2,,2,12806.64,10584.0,2222.64,0.0,ARS,FULFILLED,2025-09-26 16:19:43
427,790,1,,246,874,43560.0,36000.0,7560.0,0.0,ARS,PAID,2024-07-10 03:32:53
428,464,1,,2446,1238,43160.7,35670.0,7490.7,0.0,ARS,FULFILLED,2024-07-06 14:03:01
429,262,1,,764,2189,36474.0,29400.0,6174.0,900.0,ARS,CANCELLED,2024-02-19 08:36:50
430,1051,2,1,266,1,71220.6,58860.0,12360.6,0.0,ARS,FULFILLED,2025-04-12 13:57:39
431,582,1,,1138,2752,46638.0,37800.0,7938.0,900.0,ARS,FULFILLED,2025-01-28 15:07:57
432,3,1,,2662,1934,42664.2,34020.0,7144.2,1500.0,ARS,FULFILLED,2025-09-06 03:13:28
433,678,1,,1624,67,47020.2,37620.0,7900.2,1500.0,ARS,FULFILLED,2024-01-20 12:03:01
434,369,1,,1779,1834,14268.0,10800.0,2268.0,1200.0,ARS,FULFILLED,2025-01-09 14:39:57
435,71,1,,2242,1894,30540.0,24000.0,5040.0,1500.0,ARS,REFUNDED,2024-04-12 15:35:44
436,1251,1,,2395,3078,72193.2,58920.0,12373.2,900.0,ARS,FULFILLED,2024-05-19 15:46:28
437,143,2,4,784,4,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2024-08-17 07:02:29
438,126,1,,,73,51727.5,42750.0,8977.5,0.0,ARS,PAID,2024-11-01 14:32:14
439,945,2,4,1053,4,58697.1,48510.0,10187.1,0.0,ARS,FULFILLED,2025-05-03 02:49:15
440,592,1,,332,3164,27588.0,22800.0,4788.0,0.0,ARS,FULFILLED,2024-01-04 11:07:12
441,462,2,2,1334,2,73616.4,60840.0,12776.4,0.0,ARS,FULFILLED,2024-10-28 14:14:44
442,274,1,,1286,627,46323.24,37044.0,7779.24,1500.0,ARS,FULFILLED,2024-03-18 14:42:42
443,703,2,3,955,3,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2024-05-24 06:17:42
444,723,2,1,526,1,120969.75,99975.0,20994.75,0.0,ARS,CANCELLED,2025-04-22 17:04:39
445,310,1,,632,69,44324.4,35640.0,7484.4,1200.0,ARS,FULFILLED,2025-01-16 14:39:25
446,410,2,2,698,2,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2024-07-23 07:46:04
447,495,1,,2611,1228,43888.8,35280.0,7408.8,1200.0,ARS,FULFILLED,2024-08-13 10:17:13
448,457,1,,3154,2613,43588.8,35280.0,7408.8,900.0,ARS,FULFILLED,2024-11-08 13:47:03
449,852,2,1,2187,1,13794.0,11400.0,2394.0,0.0,ARS,PAID,2025-01-11 11:23:27
450,793,1,,1947,2005,69516.6,56460.0,11856.6,1200.0,ARS,PAID,2024-04-02 04:40:15
451,789,1,,,1384,20257.5,15750.0,3307.5,1200.0,ARS,FULFILLED,2024-09-06 20:44:17
452,1075,2,4,2354,4,34485.0,28500.0,5985.0,0.0,ARS,REFUNDED,2024-04-10 13:58:16
453,814,1,,2625,2031,54313.88,44887.5,9426.38,0.0,ARS,FULFILLED,2025-02-28 05:03:37
454,1270,1,,830,717,15129.6,11760.0,2469.6,900.0,ARS,FULFILLED,2024-04-14 03:38:14
455,442,1,,84,67,40104.0,32400.0,6804.0,900.0,ARS,FULFILLED,2025-05-23 14:15:23
456,1109,1,,2916,1487,102694.8,83880.0,17614.8,1200.0,ARS,CANCELLED,2024-07-23 11:30:23
457,1107,2,4,1550,4,81783.9,67590.0,14193.9,0.0,ARS,FULFILLED,2024-09-26 04:59:36
458,1229,1,,251,23,16418.25,12825.0,2693.25,900.0,ARS,PAID,2025-09-27 07:42:51
459,498,1,,,2170,48097.5,39750.0,8347.5,0.0,ARS,FULFILLED,2024-10-27 01:52:38
460,738,1,,1255,1364,28749.6,23760.0,4989.6,0.0,ARS,REFUNDED,2024-12-15 00:00:47
461,1412,1,,2191,327,18676.35,15435.0,3241.35,0.0,ARS,FULFILLED,2024-04-01 20:37:23
462,1462,1,,1267,2211,27989.4,22140.0,4649.4,1200.0,ARS,FULFILLED,2024-03-24 20:13:56
463,167,1,,1158,900,55650.0,45000.0,9450.0,1200.0,ARS,PAID,2024-05-26 20:10:54
464,1066,1,,545,517,13968.0,10800.0,2268.0,900.0,ARS,FULFILLED,2025-08-29 20:20:17
465,1075,2,1,75,1,44823.24,37044.0,7779.24,0.0,ARS,CANCELLED,2024-04-10 17:59:36
466,1393,1,,1078,2360,120334.5,99450.0,20884.5,0.0,ARS,CANCELLED,2024-08-05 08:30:07
467,181,1,,187,1085,67447.5,54750.0,11497.5,1200.0,ARS,FULFILLED,2025-07-14 20:07:18
468,746,2,2,66,2,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-01-02 14:24:27
469,1188,1,,1497,2144,47020.2,37620.0,7900.2,1500.0,ARS,CREATED,2024-10-29 13:42:38
470,803,1,,3128,2869,48924.9,39690.0,8334.9,900.0,ARS,FULFILLED,2025-06-11 17:04:37
471,316,2,2,1278,2,17787.0,14700.0,3087.0,0.0,ARS,FULFILLED,2024-02-08 09:06:15
472,56,2,1,317,1,41382.0,34200.0,7182.0,0.0,ARS,FULFILLED,2024-01-12 17:02:05
473,1427,1,,2585,1425,15841.08,12348.0,2593.08,900.0,ARS,FULFILLED,2025-07-26 01:37:30
474,1172,1,,2875,27,40104.0,32400.0,6804.0,900.0,ARS,FULFILLED,2025-02-27 11:28:55
475,613,2,1,1694,1,17242.5,14250.0,2992.5,0.0,ARS,FULFILLED,2024-08-03 20:26:23
476,941,2,2,1578,2,27588.0,22800.0,4788.0,0.0,ARS,CANCELLED,2025-05-14 05:13:25
477,748,1,,264,1602,72411.0,59100.0,12411.0,900.0,ARS,FULFILLED,2025-03-28 10:47:01
478,780,1,,2102,68,14694.0,11400.0,2394.0,900.0,ARS,FULFILLED,2025-05-17 00:18:39
479,642,2,3,295,3,13068.0,10800.0,2268.0,0.0,ARS,CANCELLED,2024-02-08 08:01:51
480,320,2,2,1194,2,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2025-07-09 11:19:44
481,843,2,3,837,3,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2025-06-08 22:14:21
482,956,2,2,,2,29221.5,24150.0,5071.5,0.0,ARS,FULFILLED,2024-01-29 17:59:13
483,348,2,1,2903,1,37933.5,31350.0,6583.5,0.0,ARS,REFUNDED,2024-12-07 05:32:30
484,445,1,,673,612,15720.0,12000.0,2520.0,1200.0,ARS,FULFILLED,2024-01-08 05:58:36
485,758,1,,2493,3156,33144.0,26400.0,5544.0,1200.0,ARS,REFUNDED,2025-08-06 15:11:59
486,481,1,,509,2818,52927.5,42750.0,8977.5,1200.0,ARS,FULFILLED,2024-06-27 19:54:34
487,1303,2,3,264,3,51909.0,42900.0,9009.0,0.0,ARS,FULFILLED,2024-07-24 14:09:03
488,1020,2,4,2828,4,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2024-12-31 15:20:44
489,1376,1,,2641,1593,55350.0,45000.0,9450.0,900.0,ARS,REFUNDED,2024-05-20 00:51:46
490,1083,2,1,1345,1,67663.2,55920.0,11743.2,0.0,ARS,FULFILLED,2025-08-24 14:12:37
491,760,2,1,387,1,30855.0,25500.0,5355.0,0.0,ARS,PAID,2024-09-30 00:08:59
492,1011,2,2,1742,2,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2024-11-16 19:56:41
493,913,2,3,1837,3,36826.35,30435.0,6391.35,0.0,ARS,PAID,2025-09-27 18:24:33
494,1012,1,,3151,1953,15429.6,11760.0,2469.6,1200.0,ARS,FULFILLED,2025-06-26 17:06:51
495,1228,1,,3141,2718,57229.05,46305.0,9724.05,1200.0,ARS,FULFILLED,2024-07-25 12:00:44
496,1180,2,3,1379,3,83853.0,69300.0,14553.0,0.0,ARS,CANCELLED,2025-04-30 06:23:35
497,173,1,,1421,2522,19287.0,14700.0,3087.0,1500.0,ARS,FULFILLED,2024-11-14 22:30:11
498,143,2,1,355,1,83490.0,69000.0,14490.0,0.0,ARS,CREATED,2024-09-03 11:44:03
499,1036,1,,978,318,18687.0,14700.0,3087.0,900.0,ARS,PAID,2024-09-03 11:41:38
500,829,1,,,2139,18351.75,14175.0,2976.75,1200.0,ARS,CANCELLED,2025-07-06 08:34:18
