order_item_key,customer_key,channel_key,store_key,product_key,quantity,unit_price,order_date
470,518,1,,1,3,12600.0,2024-05-01 22:42:44
471,1171,2,4,1,3,12000.0,2025-03-12 07:52:46
472,1261,1,,2,3,15000.0,2024-08-18 17:55:12
473,468,2,4,1,1,10800.0,2024-11-15 02:49:32
474,503,1,,1,3,12000.0,2024-08-29 01:03:26
475,1073,2,3,1,3,12000.0,2024-03-18 02:37:52
476,997,2,1,2,2,15000.0,2024-05-03 23:42:15
477,435,1,,2,2,15750.0,2025-02-16 13:46:26
478,1401,2,4,1,3,12000.0,2025-05-08 12:58:38
479,202,1,,1,1,13200.0,2025-05-09 11:09:10
480,920,1,,2,3,15000.0,2024-12-09 11:32:22
481,1101,1,,2,3,15000.0,2025-06-05 02:50:54
482,305,1,,1,1,12000.0,2024-02-29 22:09:52
483,268,1,,2,2,15000.0,2025-07-08 15:28:42
484,636,2,3,2,2,15000.0,2024-07-09 10:50:51
485,736,2,4,1,2,12000.0,2024-09-23 16:43:39
486,736,2,4,1,3,10800.0,2024-09-23 16:43:39
487,938,1,,1,3,13200.0,2025-01-19 11:36:36
488,938,1,,1,2,12000.0,2025-01-19 11:36:36
489,356,1,,1,3,12000.0,2024-08-14 11:12:23
490,544,1,,1,1,12000.0,2024-06-07 21:33:38
491,952,2,2,1,2,12600.0,2025-08-18 21:55:14
492,1016,1,,1,3,12000.0,2025-08-20 07:05:53
493,1016,1,,1,3,12000.0,2025-08-20 07:05:53
494,1183,1,,2,3,15750.0,2025-07-15 23:00:00
495,1154,1,,2,2,13500.0,2025-04-19 10:14:53
496,1056,1,,1,2,12000.0,2024-11-02 23:28:33
497,666,2,1,1,3,12000.0,2024-12-11 05:34:37
498,1010,2,2,2,2,15750.0,2025-08-18 16:20:56
499,977,1,,2,2,15000.0,2024-01-15 17:05:29
500,172,1,,1,1,12600.0,2024-08-21 16:26:48
501,1179,1,,1,1,12600.0,2024-02-18 11:24:48
502,1048,2,2,2,3,15000.0,2025-04-14 23:37:30
503,480,1,,2,1,15750.0,2025-06-24 14:50:30
504,164,2,2,2,3,15000.0,2024-12-15 01:03:23
505,902,2,1,2,2,15000.0,2024-08-02 04:41:33
506,1096,1,,2,3,13500.0,2025-09-05 07:19:50
507,1208,1,,1,1,10800.0,2025-06-15 09:45:42
508,538,2,2,2,2,16500.0,2024-06-13 20:39:36
509,538,2,2,2,2,13500.0,2024-06-13 20:39:36
510,695,1,,2,2,15750.0,2025-05-18 06:44:05
511,695,1,,1,3,12600.0,2025-05-18 06:44:05
512,766,1,,2,2,15000.0,2024-06-21 23:15:32
513,295,2,2,2,2,16500.0,2024-11-20 17:17:56
514,295,2,2,2,1,13500.0,2024-11-20 17:17:56
515,864,1,,1,3,12000.0,2025-06-08 18:56:06
516,314,2,2,2,2,15750.0,2024-05-11 06:59:21
517,314,2,2,2,1,15000.0,2024-05-11 06:59:21
518,314,2,2,1,3,10800.0,2024-05-11 06:59:21
519,299,2,1,2,1,15000.0,2024-10-23 00:50:57
520,786,1,,1,3,12000.0,2025-03-27 11:40:03
521,356,1,,2,2,15000.0,2024-06-03 02:31:09
522,356,1,,2,1,15000.0,2024-06-03 02:31:09
523,792,1,,1,1,10800.0,2024-05-03 21:05:32
524,88,1,,2,1,15750.0,2024-03-16 05:40:23
525,1426,1,,2,1,15000.0,2024-02-07 17:19:39
526,1,2,2,2,2,15000.0,2024-08-15 21:40:43
527,803,2,3,1,1,12000.0,2024-03-20 04:53:22
528,589,1,,2,3,13500.0,2025-07-31 00:27:59
529,1238,2,3,1,3,12600.0,2024-06-01 10:54:27
530,293,1,,1,3,13200.0,2024-08-14 09:23:50
531,293,1,,1,1,12600.0,2024-08-14 09:23:50
532,882,1,,1,1,12000.0,2025-07-05 06:59:31
533,913,1,,2,2,15000.0,2024-03-29 05:52:21
534,913,1,,1,3,12000.0,2024-03-29 05:52:21
535,960,2,2,2,1,15000.0,2024-10-03 15:43:00
536,960,2,2,1,3,12000.0,2024-10-03 15:43:00
537,1084,2,1,1,1,12600.0,2025-03-13 03:19:03
538,1411,2,2,2,3,13500.0,2025-06-24 15:21:47
539,889,1,,1,3,13200.0,2024-12-19 02:19:07
540,814,1,,2,3,15000.0,2024-12-14 05:29:57
541,293,1,,1,2,13200.0,2025-03-12 03:49:21
542,293,1,,1,1,12000.0,2025-03-12 03:49:21
543,1121,1,,2,2,15000.0,2024-08-19 15:05:48
544,1121,1,,1,3,13200.0,2024-08-19 15:05:48
545,696,2,1,2,3,15000.0,2024-08-25 07:28:12
546,331,1,,1,1,12000.0,2025-06-26 15:49:31
547,331,1,,2,1,15000.0,2025-06-26 15:49:31
548,106,1,,2,2,15750.0,2024-11-12 23:19:51
549,918,2,2,1,3,12000.0,2025-09-03 09:29:14
550,305,1,,1,3,12000.0,2025-07-20 07:48:11
551,381,1,,2,3,13500.0,2024-11-08 18:46:04
552,176,2,3,1,2,12000.0,2024-11-19 11:51:26
553,1269,2,2,1,2,12000.0,2024-05-27 15:53:24
554,128,1,,1,2,12600.0,2025-05-12 10:30:45
555,128,1,,2,1,15000.0,2025-05-12 10:30:45
556,424,2,2,2,1,15000.0,2025-04-30 04:14:09
557,7,2,4,2,2,16500.0,2025-06-04 02:57:45
558,105,2,3,1,2,13200.0,2024-03-30 22:37:37
559,1415,1,,2,2,15000.0,2024-06-27 18:10:46
560,1415,1,,1,1,12000.0,2024-06-27 18:10:46
561,283,1,,2,2,15000.0,2024-03-22 18:53:53
562,283,1,,1,3,12600.0,2024-03-22 18:53:53
563,1430,2,2,1,1,12000.0,2024-12-09 08:36:14
564,673,1,,1,3,12000.0,2024-08-31 14:04:20
565,1419,1,,2,2,15000.0,2025-02-22 19:59:29
566,1419,1,,2,2,15000.0,2025-02-22 19:59:29
567,39,2,1,1,2,12000.0,2025-06-09 00:53:32
568,189,1,,1,1,12000.0,2024-07-09 03:55:21
569,526,2,2,1,1,10800.0,2025-09-26 16:19:43
570,790,1,,1,3,12000.0,2024-07-10 03:32:53
571,464,1,,2,1,13500.0,2024-07-06 14:03:01
572,464,1,,1,2,12000.0,2024-07-06 14:03:01
573,262,1,,2,2,15000.0,2024-02-19 08:36:50
574,1051,2,1,1,3,10800.0,2025-04-12 13:57:39
575,1051,2,1,2,2,16500.0,2025-04-12 13:57:39
576,582,1,,1,3,12600.0,2025-01-28 15:07:57
577,3,1,,1,3,12600.0,2025-09-06 03:13:28
578,678,1,,1,3,13200.0,2024-01-20 12:03:01
579,369,1,,1,1,10800.0,2025-01-09 14:39:57
580,71,1,,1,2,12000.0,2024-04-12 15:35:44
581,1251,1,,2,3,15000.0,2024-05-19 15:46:28
582,1251,1,,2,1,16500.0,2024-05-19 15:46:28
583,143,2,4,1,3,12000.0,2024-08-17 07:02:29
584,126,1,,2,3,15000.0,2024-11-01 14:32:14
585,945,2,4,2,3,16500.0,2025-05-03 02:49:15
586,592,1,,1,2,12000.0,2024-01-04 11:07:12
587,462,2,2,1,1,12600.0,2024-10-28 14:14:44
588,462,2,2,2,3,16500.0,2024-10-28 14:14:44
589,274,1,,1,3,12600.0,2024-03-18 14:42:42
590,703,2,3,2,3,15000.0,2024-05-24 06:17:42
591,723,2,1,2,3,15750.0,2025-04-22 17:04:39
592,723,2,1,2,1,15000.0,2025-04-22 17:04:39
593,723,2,1,2,3,15000.0,2025-04-22 17:04:39
594,310,1,,1,3,13200.0,2025-01-16 14:39:25
595,410,2,2,1,2,12000.0,2024-07-23 07:46:04
596,495,1,,1,3,12000.0,2024-08-13 10:17:13
597,457,1,,1,3,12000.0,2024-11-08 13:47:03
598,852,2,1,1,1,12000.0,2025-01-11 11:23:27
599,793,1,,2,2,13500.0,2024-04-02 04:40:15
600,793,1,,2,2,15000.0,2024-04-02 04:40:15
601,789,1,,2,1,15750.0,2024-09-06 20:44:17
602,1075,2,4,2,2,15000.0,2024-04-10 13:58:16
603,814,1,,2,3,15750.0,2025-02-28 05:03:37
604,1270,1,,1,1,12000.0,2024-04-14 03:38:14
605,442,1,,1,3,12000.0,2025-05-23 14:15:23
606,1109,1,,2,2,15000.0,2024-07-23 11:30:23
607,1109,1,,1,3,12000.0,2024-07-23 11:30:23
608,1109,1,,1,2,10800.0,2024-07-23 11:30:23
609,1107,2,4,1,1,13200.0,2024-09-26 04:59:36
610,1107,2,4,2,3,13500.0,2024-09-26 04:59:36
611,1107,2,4,2,1,15000.0,2024-09-26 04:59:36
612,1229,1,,2,1,13500.0,2025-09-27 07:42:51
613,498,1,,1,2,12000.0,2024-10-27 01:52:38
614,498,1,,2,1,15750.0,2024-10-27 01:52:38
615,738,1,,1,2,13200.0,2024-12-15 00:00:47
616,1412,1,,2,1,15750.0,2024-04-01 20:37:23
617,1462,1,,1,1,12000.0,2024-03-24 20:13:56
618,1462,1,,1,1,12600.0,2024-03-24 20:13:56
619,167,1,,2,3,15000.0,2024-05-26 20:10:54
620,1066,1,,1,1,12000.0,2025-08-29 20:20:17
621,1075,2,1,1,3,12600.0,2024-04-10 17:59:36
622,1393,1,,2,2,16500.0,2024-08-05 08:30:07
623,1393,1,,1,2,12000.0,2024-08-05 08:30:07
624,1393,1,,2,3,15000.0,2024-08-05 08:30:07
625,181,1,,2,1,15000.0,2025-07-14 20:07:18
626,181,1,,2,3,15000.0,2025-07-14 20:07:18
627,746,2,2,1,3,12000.0,2025-01-02 14:24:27
628,1188,1,,1,3,13200.0,2024-10-29 13:42:38
629,803,1,,2,3,13500.0,2025-06-11 17:04:37
630,316,2,2,2,1,15000.0,2024-02-08 09:06:15
631,56,2,1,1,3,12000.0,2024-01-12 17:02:05
632,1427,1,,1,1,12600.0,2025-07-26 01:37:30
633,1172,1,,1,3,12000.0,2025-02-27 11:28:55
634,613,2,1,2,1,15000.0,2024-08-03 20:26:23
635,941,2,2,1,2,12000.0,2025-05-14 05:13:25
636,748,1,,2,1,15000.0,2025-03-28 10:47:01
637,748,1,,2,3,15000.0,2025-03-28 10:47:01
638,780,1,,1,1,12000.0,2025-05-17 00:18:39
639,642,2,3,1,1,12000.0,2024-02-08 08:01:51
640,320,2,2,2,3,15000.0,2025-07-09 11:19:44
641,843,2,3,1,3,12000.0,2025-06-08 22:14:21
642,956,2,2,1,1,12000.0,2024-01-29 17:59:13
643,956,2,2,2,1,13500.0,2024-01-29 17:59:13
644,348,2,1,2,2,16500.0,2024-12-07 05:32:30
645,445,1,,1,1,12000.0,2024-01-08 05:58:36
646,758,1,,1,2,13200.0,2025-08-06 15:11:59
647,481,1,,2,3,15000.0,2024-06-27 19:54:34
648,1303,2,3,2,1,15000.0,2024-07-24 14:09:03
649,1303,2,3,2,2,15000.0,2024-07-24 14:09:03
650,1020,2,4,1,2,12000.0,2024-12-31 15:20:44
651,1376,1,,2,3,15000.0,2024-05-20 00:51:46
652,1083,2,1,1,3,12000.0,2025-08-24 14:12:37
653,1083,2,1,1,2,12000.0,2025-08-24 14:12:37
654,760,2,1,1,1,12000.0,2024-09-30 00:08:59
655,760,2,1,2,1,15000.0,2024-09-30 00:08:59
656,1011,2,2,1,1,12000.0,2024-11-16 19:56:41
657,913,2,3,2,1,15000.0,2025-09-27 18:24:33
658,913,2,3,2,1,15750.0,2025-09-27 18:24:33
659,1012,1,,1,1,12000.0,2025-06-26 17:06:51
660,1228,1,,2,3,15750.0,2024-07-25 12:00:44
661,1180,2,3,2,2,16500.0,2025-04-30 06:23:35
662,1180,2,3,1,3,13200.0,2025-04-30 06:23:35
663,173,1,,2,1,15000.0,2024-11-14 22:30:11
664,143,2,1,1,2,12000.0,2024-09-03 11:44:03
665,143,2,1,2,3,15000.0,2024-09-03 11:44:03
666,1036,1,,2,1,15000.0,2024-09-03 11:41:38
667,829,1,,2,1,15750.0,2025-07-06 08:34:18
668,214,1,,2,3,15000.0,2025-04-11 18:01:49
669,214,1,,1,1,12000.0,2025-04-11 18:01:49
670,1242,2,1,2,2,15000.0,2024-05-19 07:17:57
671,1379,1,,1,2,12000.0,2024-10-03 03:51:30
672,1415,1,,1,3,12000.0,2025-08-20 13:35:54
673,511,1,,1,2,12000.0,2025-02-08 02:50:08
674,920,2,2,1,3,12000.0,2025-04-14 23:04:08
675,69,1,,1,3,12600.0,2024-12-06 05:32:58
676,492,2,4,2,1,15750.0,2025-07-10 18:14:18
677,523,1,,1,2,10800.0,2024-06-03 20:23:50
678,1382,1,,2,3,15000.0,2025-08-03 00:05:53
679,310,1,,2,1,15000.0,2024-09-02 00:22:45
680,310,1,,1,2,12000.0,2024-09-02 00:22:45
681,310,1,,1,2,12000.0,2024-09-02 00:22:45
682,457,1,,2,3,16500.0,2024-01-07 07:18:50
683,396,1,,1,1,12000.0,2025-09-16 22:58:59
684,538,2,3,2,2,13500.0,2024-12-13 02:47:30
685,6,2,1,2,2,15000.0,2024-10-13 16:10:02
686,6,2,1,1,2,10800.0,2024-10-13 16:10:02
687,6,2,1,2,2,15000.0,2024-10-13 16:10:02
688,733,1,,2,1,16500.0,2024-01-01 18:07:21
689,56,2,1,1,3,10800.0,2025-03-18 17:57:55
690,56,2,1,1,3,12000.0,2025-03-18 17:57:55
691,56,2,1,1,2,12000.0,2025-03-18 17:57:55
692,367,1,,1,2,12000.0,2024-06-20 05:16:44
693,812,2,1,1,1,12000.0,2025-06-22 17:51:56
694,669,1,,1,3,12600.0,2024-04-21 00:22:18
695,669,1,,1,1,12000.0,2024-04-21 00:22:18
696,566,1,,1,3,10800.0,2024-01-29 21:32:00
697,566,1,,2,3,16500.0,2024-01-29 21:32:00
698,1055,1,,1,2,12000.0,2024-08-27 03:44:31
699,1055,1,,2,2,15750.0,2024-08-27 03:44:31
700,577,1,,1,2,12000.0,2024-08-26 16:09:08
701,577,1,,1,1,12000.0,2024-08-26 16:09:08
702,689,2,3,1,2,12000.0,2024-09-20 18:04:41
703,787,2,4,2,3,15000.0,2024-05-13 20:34:58
704,32,1,,1,2,12000.0,2024-01-13 03:58:31
705,434,1,,2,3,15000.0,2024-02-19 10:18:19
706,1470,2,2,2,2,15000.0,2025-05-19 01:14:06
707,226,2,3,2,1,15000.0,2024-02-22 18:32:18
708,1190,1,,1,3,12000.0,2024-10-19 07:14:33
709,1190,1,,1,1,12000.0,2024-10-19 07:14:33
710,1004,1,,1,2,12000.0,2024-05-11 02:35:07
711,1315,2,4,2,2,16500.0,2024-12-09 06:49:56
712,701,1,,2,1,15000.0,2024-10-11 07:14:37
713,843,1,,1,3,12000.0,2025-04-28 19:51:50
714,1167,1,,1,2,10800.0,2025-02-21 16:44:18
715,681,1,,1,2,12000.0,2025-04-09 01:16:49
716,681,1,,1,2,12600.0,2025-04-09 01:16:49
717,513,2,4,1,3,12000.0,2025-03-02 08:01:17
718,970,2,1,1,3,12600.0,2024-08-30 05:40:41
719,383,1,,2,2,13500.0,2024-12-16 09:10:50
720,527,1,,1,2,10800.0,2025-02-28 07:25:00
721,527,1,,1,2,12000.0,2025-02-28 07:25:00
722,757,1,,1,1,12000.0,2025-04-02 08:47:52
723,12,2,3,1,1,12000.0,2024-12-31 07:45:35
724,1022,1,,1,3,12600.0,2024-05-02 13:39:33
725,619,1,,2,1,15000.0,2024-07-27 16:42:38
726,461,2,3,2,1,16500.0,2024-03-23 12:27:13
727,1454,2,1,1,2,12600.0,2025-03-28 18:59:40
728,1199,1,,1,2,13200.0,2024-11-16 08:47:00
729,1398,1,,1,2,12000.0,2025-06-02 23:16:25
730,401,1,,2,2,15750.0,2025-09-18 08:31:23
731,1360,1,,1,2,12000.0,2025-03-14 05:14:47
732,768,1,,1,3,12600.0,2025-04-15 06:52:15
733,295,1,,1,2,12000.0,2025-09-29 10:20:11
734,295,1,,1,1,12000.0,2025-09-29 10:20:11
735,1270,2,2,1,2,12000.0,2025-04-24 19:32:52
736,999,2,3,1,3,12000.0,2024-06-24 23:47:54
737,264,1,,2,3,15000.0,2025-05-25 13:24:00
738,1372,1,,2,1,15000.0,2025-08-01 08:16:15
739,103,2,1,1,3,10800.0,2025-01-22 14:29:33
740,493,2,3,2,2,15000.0,2024-04-08 07:01:48
741,136,2,4,2,3,15000.0,2024-09-23 03:27:10
742,1399,2,1,2,1,15000.0,2025-01-11 23:06:18
743,1399,2,1,2,3,15000.0,2025-01-11 23:06:18
744,1364,1,,2,3,15750.0,2025-05-08 00:54:11
745,1437,1,,1,3,12000.0,2025-03-15 06:52:48
746,108,1,,1,3,12000.0,2025-06-04 06:48:51
747,1480,2,2,2,1,13500.0,2024-03-20 18:04:05
748,1220,2,4,1,2,12600.0,2024-05-13 20:19:42
749,1220,2,4,1,1,12000.0,2024-05-13 20:19:42
750,439,1,,2,3,15000.0,2024-06-10 11:35:47
751,439,1,,2,2,15000.0,2024-06-10 11:35:47
752,68,1,,1,2,12000.0,2025-04-09 16:26:09
753,691,2,4,2,2,15000.0,2024-08-05 12:31:26
754,1039,2,4,1,2,10800.0,2024-06-20 04:01:58
755,1039,2,4,1,1,12600.0,2024-06-20 04:01:58
756,1259,2,1,1,1,12000.0,2025-05-11 15:14:43
757,1373,2,1,2,2,15000.0,2024-09-01 18:09:51
758,274,2,3,2,1,13500.0,2024-04-21 04:33:40
759,1372,2,1,2,3,15750.0,2024-09-01 06:52:10
760,1385,1,,1,3,12000.0,2024-01-13 23:13:39
761,433,1,,1,3,12000.0,2024-03-28 13:43:27
762,531,2,1,2,3,13500.0,2025-04-29 14:31:37
763,1152,1,,1,2,12000.0,2024-05-31 04:57:41
764,1031,2,2,1,3,12000.0,2025-01-15 08:08:56
765,524,2,1,2,1,15750.0,2024-11-18 15:19:00
766,196,1,,1,1,13200.0,2025-05-01 20:43:59
767,90,1,,1,2,12600.0,2024-05-07 11:34:49
768,90,1,,1,3,12000.0,2024-05-07 11:34:49
769,1426,1,,2,1,15000.0,2024-03-31 07:27:21
770,844,1,,1,2,12000.0,2024-10-07 04:18:36
771,1440,1,,1,3,12000.0,2024-12-05 07:46:29
772,978,1,,1,1,12000.0,2024-06-17 04:29:58
773,978,1,,2,1,15000.0,2024-06-17 04:29:58
774,1150,2,3,2,1,15000.0,2024-05-20 20:29:50
775,1150,2,3,1,1,12000.0,2024-05-20 20:29:50
776,402,1,,1,1,12000.0,2025-08-25 02:19:20
777,402,1,,2,2,15000.0,2025-08-25 02:19:20
778,334,2,2,2,1,16500.0,2024-12-31 15:35:05
779,99,1,,2,2,15000.0,2025-02-19 10:34:44
780,99,1,,1,1,12000.0,2025-02-19 10:34:44
781,99,1,,1,2,12000.0,2025-02-19 10:34:44
782,1420,2,1,1,1,12600.0,2025-08-01 17:25:20
783,1420,2,1,2,1,13500.0,2025-08-01 17:25:20
784,903,1,,2,3,15000.0,2024-06-29 13:39:00
785,903,1,,2,1,15750.0,2024-06-29 13:39:00
786,258,1,,1,2,12000.0,2024-10-25 05:48:44
787,223,2,2,1,2,12000.0,2024-02-23 16:01:12
788,376,2,3,1,3,12000.0,2024-08-05 10:49:04
789,919,1,,2,3,15000.0,2025-03-12 09:23:12
790,900,1,,1,1,10800.0,2024-11-09 20:06:20
791,900,1,,2,1,15750.0,2024-11-09 20:06:20
792,639,2,1,2,3,16500.0,2024-08-12 02:13:50
793,188,1,,2,3,15000.0,2024-02-25 00:39:34
794,188,1,,1,2,12000.0,2024-02-25 00:39:34
795,147,2,4,1,2,12600.0,2024-10-23 03:31:23
796,1119,1,,2,3,15000.0,2024-02-29 12:57:11
797,41,1,,2,3,15000.0,2025-01-11 11:07:38
798,589,1,,2,1,15000.0,2024-09-05 19:39:30
799,358,1,,2,3,15750.0,2024-12-05 10:09:05
800,358,1,,1,1,12600.0,2025-05-08 16:40:10
801,358,1,,1,2,12000.0,2025-05-08 16:40:10
802,855,1,,2,3,16500.0,2024-10-28 01:20:11
803,142,2,2,1,1,10800.0,2024-06-13 13:25:44
804,79,2,3,2,1,13500.0,2024-02-19 23:38:55
805,338,1,,1,3,10800.0,2024-06-02 12:51:25
806,1019,2,1,2,3,15000.0,2024-11-16 19:26:05
807,1019,2,1,2,1,15000.0,2024-11-16 19:26:05
808,590,2,2,1,3,13200.0,2024-05-25 08:27:34
809,1120,1,,1,1,12600.0,2025-04-26 12:37:30
810,1120,1,,1,2,12600.0,2025-04-26 12:37:30
811,1120,1,,1,3,12000.0,2025-04-26 12:37:30
812,1154,1,,1,2,12000.0,2024-08-16 08:15:58
813,1228,1,,1,3,12000.0,2025-05-15 07:13:26
814,172,1,,1,2,13200.0,2025-08-17 20:35:34
815,593,2,3,1,1,10800.0,2025-02-01 00:52:32
816,593,2,3,2,2,15750.0,2025-02-01 00:52:32
817,593,2,3,2,2,16500.0,2025-02-01 00:52:32
818,681,2,2,2,2,15000.0,2024-01-31 21:08:26
819,840,1,,1,2,12000.0,2025-04-23 16:19:33
820,840,1,,2,2,13500.0,2025-04-23 16:19:33
821,1145,1,,1,3,10800.0,2024-06-20 04:17:26
822,412,1,,2,2,15000.0,2025-01-15 00:00:04
823,400,1,,1,2,12000.0,2025-07-27 06:31:23
824,698,1,,1,3,12000.0,2024-02-20 14:00:24
825,751,1,,1,2,12600.0,2024-10-24 01:15:32
826,751,1,,2,3,15000.0,2024-10-24 01:15:32
827,1495,1,,1,3,10800.0,2025-06-17 23:35:45
828,1495,1,,1,2,12000.0,2025-06-17 23:35:45
829,1207,1,,2,3,15750.0,2024-10-18 17:12:41
830,1207,1,,1,3,13200.0,2024-10-18 17:12:41
831,691,2,2,2,2,15000.0,2024-06-16 18:33:42
832,144,2,4,1,2,12000.0,2024-11-05 11:17:27
833,144,2,4,2,1,15000.0,2024-11-05 11:17:27
834,136,2,3,1,3,12600.0,2024-07-09 07:36:08
835,136,2,3,1,1,12600.0,2024-07-09 07:36:08
836,136,2,3,1,3,12000.0,2024-07-09 07:36:08
837,984,2,2,2,3,15750.0,2024-02-28 03:26:06
838,165,2,4,1,3,13200.0,2024-07-02 06:18:40
839,893,1,,1,2,12000.0,2025-01-29 03:23:57
840,893,1,,1,3,12600.0,2025-01-29 03:23:57
841,1117,1,,2,2,15000.0,2025-04-16 00:45:18
842,992,2,3,2,1,13500.0,2024-09-11 12:23:09
843,992,2,3,1,2,12000.0,2024-09-11 12:23:09
844,1325,2,3,1,3,12000.0,2024-10-14 06:50:33
845,232,2,4,1,3,12600.0,2024-07-30 22:01:26
846,1051,1,,2,3,13500.0,2024-09-25 08:32:50
847,809,2,1,1,3,12000.0,2025-02-24 08:22:28
848,809,2,1,1,1,12000.0,2025-02-24 08:22:28
849,809,2,1,1,2,12600.0,2025-02-24 08:22:28
850,442,1,,1,2,10800.0,2024-10-07 19:47:47
851,385,2,4,1,3,10800.0,2025-01-21 21:12:54
852,24,2,3,2,2,15750.0,2024-01-27 19:30:27
853,548,2,3,2,3,15000.0,2024-02-20 07:53:07
854,1429,1,,2,2,16500.0,2024-04-19 19:37:10
855,1417,2,2,1,1,12600.0,2025-02-21 12:08:59
856,750,1,,1,3,12600.0,2024-09-27 06:49:57
857,750,1,,2,2,15000.0,2024-09-27 06:49:57
858,1451,1,,1,1,12000.0,2024-10-13 20:51:32
859,1451,1,,2,3,15750.0,2024-10-13 20:51:32
860,1147,1,,1,2,10800.0,2024-02-10 12:50:20
861,1489,1,,2,2,15000.0,2025-09-02 09:39:24
862,1489,1,,2,2,13500.0,2025-09-02 09:39:24
863,1489,1,,1,3,12600.0,2025-09-02 09:39:24
864,1216,1,,1,3,12000.0,2025-03-16 08:43:26
865,1216,1,,2,1,15000.0,2025-03-16 08:43:26
866,758,1,,2,1,15000.0,2024-07-23 09:55:10
867,1297,1,,2,3,15000.0,2024-07-24 06:20:05
868,561,1,,1,3,13200.0,2025-07-07 08:32:38
869,1017,1,,1,3,10800.0,2025-09-15 10:53:59
870,404,1,,1,1,12000.0,2025-06-10 06:34:01
871,31,2,4,1,2,12000.0,2024-08-24 10:39:51
872,648,1,,2,1,15000.0,2025-04-08 22:51:25
873,157,1,,1,3,12000.0,2024-08-20 01:50:36
874,527,2,1,2,2,15750.0,2025-02-19 14:57:19
875,6,1,,2,1,15000.0,2025-06-05 14:54:46
876,108,1,,1,3,12000.0,2024-06-09 00:41:42
877,1469,1,,2,2,15750.0,2024-08-29 03:35:32
878,1469,1,,1,1,12000.0,2024-08-29 03:35:32
879,414,2,3,1,2,12600.0,2024-12-04 08:55:19
880,1285,1,,2,3,15000.0,2024-04-09 03:00:50
881,1285,1,,2,3,15750.0,2024-04-09 03:00:50
882,1394,1,,2,2,16500.0,2024-05-31 23:59:01
883,473,2,2,2,1,13500.0,2024-11-13 21:36:34
884,366,2,1,1,1,12000.0,2024-06-10 14:24:39
885,1394,1,,2,3,15000.0,2025-04-19 10:41:06
886,1484,2,1,2,2,16500.0,2025-04-10 19:21:09
887,171,1,,1,2,12000.0,2025-05-27 04:50:07
888,1262,2,3,2,2,15000.0,2025-06-28 07:21:53
889,1123,1,,1,3,12000.0,2024-09-13 20:10:02
890,343,1,,2,3,15000.0,2024-09-15 23:26:55
891,343,1,,1,1,12600.0,2024-09-15 23:26:55
892,1433,1,,1,3,12000.0,2024-06-19 06:22:24
893,1100,1,,1,2,12000.0,2024-05-03 22:28:31
894,73,1,,1,1,13200.0,2024-04-17 11:09:57
895,1165,2,3,2,3,15000.0,2025-06-21 01:00:48
896,383,2,3,2,3,15000.0,2025-07-17 06:16:54
897,1313,1,,1,2,12000.0,2025-06-21 13:13:23
898,997,2,2,2,3,16500.0,2024-10-27 23:53:29
899,3,2,1,2,2,13500.0,2024-12-17 05:44:29
900,3,2,1,1,3,12000.0,2024-12-17 05:44:29
901,323,1,,1,2,12600.0,2024-05-22 20:35:58
902,961,1,,2,3,15000.0,2024-04-16 15:48:46
903,1130,2,2,1,3,12600.0,2024-12-06 23:38:05
904,318,1,,2,3,15000.0,2024-11-08 23:13:12
905,579,2,3,1,1,12600.0,2024-02-11 00:12:52
906,579,2,3,2,3,16500.0,2024-02-11 00:12:52
907,1341,1,,1,2,10800.0,2024-03-30 01:24:31
908,350,1,,1,1,12600.0,2024-05-27 15:04:37
909,350,1,,2,3,15750.0,2024-05-27 15:04:37
910,810,1,,2,2,15000.0,2024-10-24 03:11:20
911,1289,2,2,2,3,15000.0,2024-08-29 14:18:38
912,567,2,2,1,2,10800.0,2024-07-10 15:37:43
913,797,1,,2,1,15000.0,2025-08-25 18:46:17
914,1169,1,,1,3,13200.0,2024-06-21 18:33:52
915,1169,1,,1,3,13200.0,2024-06-21 18:33:52
916,1169,1,,2,2,15000.0,2024-06-21 18:33:52
917,326,1,,1,3,12000.0,2025-09-16 12:11:10
918,326,1,,1,2,12000.0,2025-09-16 12:11:10
919,326,1,,1,1,13200.0,2025-09-16 12:11:10
920,97,2,3,1,3,12600.0,2025-02-19 22:40:39
921,1158,2,2,1,2,12000.0,2024-01-08 10:58:51
922,293,1,,1,2,12000.0,2024-02-13 17:37:36
923,788,2,2,1,3,12000.0,2025-06-19 02:42:35
924,881,2,1,2,1,15000.0,2024-09-07 04:30:01
925,1345,1,,2,3,15000.0,2025-04-29 05:22:36
926,660,2,1,2,1,15000.0,2025-04-06 06:28:17
927,954,1,,2,1,15000.0,2024-02-22 22:24:00
928,889,2,4,2,1,15000.0,2024-10-16 16:28:54
929,889,2,4,1,3,12000.0,2024-10-16 16:28:54
930,396,1,,2,2,16500.0,2025-04-17 02:55:29
931,1425,2,3,1,1,12000.0,2024-03-09 03:57:22
932,1147,2,3,1,2,13200.0,2024-08-09 02:13:59
933,1368,2,4,2,1,15000.0,2024-12-06 06:40:20
934,601,1,,1,3,12000.0,2024-02-19 11:05:16
935,767,1,,2,3,15000.0,2024-10-26 16:38:12
936,767,1,,2,1,16500.0,2024-10-26 16:38:12
937,949,2,2,2,3,13500.0,2025-09-11 21:51:53
938,1242,1,,2,3,15750.0,2024-06-26 18:48:29
